,date
1520,2011-09-08
1521,2011-09-09
1492,2011-09-10
1493,2011-09-11
1494,2011-09-12
1495,2011-09-13
1496,2011-09-14
1497,2011-09-15
1498,2011-09-16
1499,2011-09-17
1500,2011-09-18
1501,2011-09-19
1503,2011-09-20
1504,2011-09-21
1505,2011-09-22
1506,2011-09-23
1507,2011-09-24
1508,2011-09-25
1509,2011-09-26
1510,2011-09-27
1511,2011-09-28
1512,2011-09-29
1514,2011-09-30
1532,2011-10-01
1543,2011-10-02
1546,2011-10-03
1547,2011-10-04
1548,2011-10-05
1549,2011-10-06
1550,2011-10-07
1551,2011-10-08
1552,2011-10-09
1522,2011-10-10
1523,2011-10-11
1524,2011-10-12
1525,2011-10-13
1526,2011-10-14
1527,2011-10-15
1528,2011-10-16
1529,2011-10-17
1530,2011-10-18
1531,2011-10-19
1533,2011-10-20
1534,2011-10-21
1535,2011-10-22
1536,2011-10-23
1537,2011-10-24
1538,2011-10-25
1539,2011-10-26
1540,2011-10-27
1541,2011-10-28
1542,2011-10-29
1544,2011-10-30
1545,2011-10-31
1563,2011-11-01
1574,2011-11-02
1576,2011-11-03
1577,2011-11-04
1578,2011-11-05
1579,2011-11-06
1580,2011-11-07
1581,2011-11-08
1582,2011-11-09
1553,2011-11-10
1554,2011-11-11
1555,2011-11-12
1556,2011-11-13
1557,2011-11-14
1558,2011-11-15
1559,2011-11-16
1560,2011-11-17
1561,2011-11-18
1562,2011-11-19
1564,2011-11-20
1565,2011-11-21
1566,2011-11-22
1567,2011-11-23
1568,2011-11-24
1569,2011-11-25
1570,2011-11-26
1571,2011-11-27
1572,2011-11-28
1573,2011-11-29
1575,2011-11-30
1593,2011-12-01
1604,2011-12-02
1607,2011-12-03
1608,2011-12-04
1609,2011-12-05
1610,2011-12-06
1611,2011-12-07
1612,2011-12-08
1613,2011-12-09
1583,2011-12-10
1584,2011-12-11
1585,2011-12-12
1586,2011-12-13
1587,2011-12-14
1588,2011-12-15
1589,2011-12-16
1590,2011-12-17
1591,2011-12-18
1592,2011-12-19
1594,2011-12-20
1595,2011-12-21
1596,2011-12-22
1597,2011-12-23
1598,2011-12-24
1599,2011-12-25
1600,2011-12-26
1601,2011-12-27
1602,2011-12-28
1603,2011-12-29
1605,2011-12-30
1606,2011-12-31
1624,2012-01-01
1635,2012-01-02
1638,2012-01-03
1639,2012-01-04
1640,2012-01-05
1641,2012-01-06
1642,2012-01-07
1643,2012-01-08
1644,2012-01-09
1614,2012-01-10
1615,2012-01-11
1616,2012-01-12
1617,2012-01-13
1618,2012-01-14
1619,2012-01-15
1620,2012-01-16
1621,2012-01-17
1622,2012-01-18
1623,2012-01-19
1625,2012-01-20
1626,2012-01-21
1627,2012-01-22
1628,2012-01-23
1629,2012-01-24
1630,2012-01-25
1631,2012-01-26
1632,2012-01-27
1633,2012-01-28
1634,2012-01-29
1636,2012-01-30
1637,2012-01-31
1655,2012-02-01
1666,2012-02-02
1667,2012-02-03
1668,2012-02-04
1669,2012-02-05
1670,2012-02-06
1671,2012-02-07
1672,2012-02-08
1673,2012-02-09
1645,2012-02-10
1646,2012-02-11
1647,2012-02-12
1648,2012-02-13
1649,2012-02-14
1650,2012-02-15
1651,2012-02-16
1652,2012-02-17
1653,2012-02-18
1654,2012-02-19
1656,2012-02-20
1657,2012-02-21
1658,2012-02-22
1659,2012-02-23
1660,2012-02-24
1661,2012-02-25
1662,2012-02-26
1663,2012-02-27
1664,2012-02-28
1665,2012-02-29
1684,2012-03-01
1695,2012-03-02
1698,2012-03-03
1699,2012-03-04
1700,2012-03-05
1701,2012-03-06
1702,2012-03-07
1703,2012-03-08
1704,2012-03-09
1674,2012-03-10
1675,2012-03-11
1676,2012-03-12
1677,2012-03-13
1678,2012-03-14
1679,2012-03-15
1680,2012-03-16
1681,2012-03-17
1682,2012-03-18
1683,2012-03-19
1685,2012-03-20
1686,2012-03-21
1687,2012-03-22
1688,2012-03-23
1689,2012-03-24
1690,2012-03-25
1691,2012-03-26
1692,2012-03-27
1693,2012-03-28
1694,2012-03-29
1696,2012-03-30
1697,2012-03-31
1715,2012-04-01
1726,2012-04-02
1728,2012-04-03
1729,2012-04-04
1730,2012-04-05
1731,2012-04-06
1732,2012-04-07
1733,2012-04-08
1734,2012-04-09
1705,2012-04-10
1706,2012-04-11
1707,2012-04-12
1708,2012-04-13
1709,2012-04-14
1710,2012-04-15
1711,2012-04-16
1712,2012-04-17
1713,2012-04-18
1714,2012-04-19
1716,2012-04-20
1717,2012-04-21
1718,2012-04-22
1719,2012-04-23
1720,2012-04-24
1721,2012-04-25
1722,2012-04-26
1723,2012-04-27
1724,2012-04-28
1725,2012-04-29
1727,2012-04-30
1745,2012-05-01
1756,2012-05-02
1759,2012-05-03
1760,2012-05-04
1761,2012-05-05
1762,2012-05-06
1763,2012-05-07
1764,2012-05-08
1765,2012-05-09
1735,2012-05-10
1736,2012-05-11
1737,2012-05-12
1738,2012-05-13
1739,2012-05-14
1740,2012-05-15
1741,2012-05-16
1742,2012-05-17
1743,2012-05-18
1744,2012-05-19
1746,2012-05-20
1747,2012-05-21
1748,2012-05-22
1749,2012-05-23
1750,2012-05-24
1751,2012-05-25
1752,2012-05-26
1753,2012-05-27
1754,2012-05-28
1755,2012-05-29
1757,2012-05-30
1758,2012-05-31
1776,2012-06-01
1787,2012-06-02
1789,2012-06-03
1790,2012-06-04
1791,2012-06-05
1792,2012-06-06
1793,2012-06-07
1794,2012-06-08
1795,2012-06-09
1766,2012-06-10
1767,2012-06-11
1768,2012-06-12
1769,2012-06-13
1770,2012-06-14
1771,2012-06-15
1772,2012-06-16
1773,2012-06-17
1774,2012-06-18
1775,2012-06-19
1777,2012-06-20
1778,2012-06-21
1779,2012-06-22
1780,2012-06-23
1781,2012-06-24
1782,2012-06-25
1783,2012-06-26
1784,2012-06-27
1785,2012-06-28
1786,2012-06-29
1788,2012-06-30
1806,2012-07-01
1817,2012-07-02
1820,2012-07-03
1821,2012-07-04
1822,2012-07-05
1823,2012-07-06
1824,2012-07-07
1825,2012-07-08
1826,2012-07-09
1796,2012-07-10
1797,2012-07-11
1798,2012-07-12
1799,2012-07-13
1800,2012-07-14
1801,2012-07-15
1802,2012-07-16
1803,2012-07-17
1804,2012-07-18
1805,2012-07-19
1807,2012-07-20
1808,2012-07-21
1809,2012-07-22
1810,2012-07-23
1811,2012-07-24
1812,2012-07-25
1813,2012-07-26
1814,2012-07-27
1815,2012-07-28
1816,2012-07-29
1818,2012-07-30
1819,2012-07-31
1837,2012-08-01
1848,2012-08-02
1851,2012-08-03
1852,2012-08-04
1853,2012-08-05
1854,2012-08-06
1855,2012-08-07
1856,2012-08-08
1857,2012-08-09
1827,2012-08-10
1828,2012-08-11
1829,2012-08-12
1830,2012-08-13
1831,2012-08-14
1832,2012-08-15
1833,2012-08-16
1834,2012-08-17
1835,2012-08-18
1836,2012-08-19
1838,2012-08-20
1839,2012-08-21
1840,2012-08-22
1841,2012-08-23
1842,2012-08-24
1843,2012-08-25
1844,2012-08-26
1845,2012-08-27
1846,2012-08-28
1847,2012-08-29
1849,2012-08-30
1850,2012-08-31
1868,2012-09-01
1879,2012-09-02
1881,2012-09-03
1882,2012-09-04
1883,2012-09-05
1884,2012-09-06
1885,2012-09-07
1886,2012-09-08
1887,2012-09-09
1858,2012-09-10
1859,2012-09-11
1860,2012-09-12
1861,2012-09-13
1862,2012-09-14
1863,2012-09-15
1864,2012-09-16
1865,2012-09-17
1866,2012-09-18
1867,2012-09-19
1869,2012-09-20
1870,2012-09-21
1871,2012-09-22
1872,2012-09-23
1873,2012-09-24
1874,2012-09-25
1875,2012-09-26
1876,2012-09-27
1877,2012-09-28
1878,2012-09-29
1880,2012-09-30
1898,2012-10-01
1909,2012-10-02
1912,2012-10-03
1913,2012-10-04
1914,2012-10-05
1915,2012-10-06
1916,2012-10-07
1917,2012-10-08
1918,2012-10-09
1888,2012-10-10
1889,2012-10-11
1890,2012-10-12
1891,2012-10-13
1892,2012-10-14
1893,2012-10-15
1894,2012-10-16
1895,2012-10-17
1896,2012-10-18
1897,2012-10-19
1899,2012-10-20
1900,2012-10-21
1901,2012-10-22
1902,2012-10-23
1903,2012-10-24
1904,2012-10-25
1905,2012-10-26
1906,2012-10-27
1907,2012-10-28
1908,2012-10-29
1910,2012-10-30
1911,2012-10-31
1929,2012-11-01
1940,2012-11-02
1942,2012-11-03
1943,2012-11-04
1944,2012-11-05
1945,2012-11-06
1946,2012-11-07
1947,2012-11-08
1948,2012-11-09
1919,2012-11-10
1920,2012-11-11
1921,2012-11-12
1922,2012-11-13
1923,2012-11-14
1924,2012-11-15
1925,2012-11-16
1926,2012-11-17
1927,2012-11-18
1928,2012-11-19
1930,2012-11-20
1931,2012-11-21
1932,2012-11-22
1933,2012-11-23
1934,2012-11-24
1935,2012-11-25
1936,2012-11-26
1937,2012-11-27
1938,2012-11-28
1939,2012-11-29
1941,2012-11-30
1959,2012-12-01
1970,2012-12-02
1973,2012-12-03
1974,2012-12-04
1975,2012-12-05
1976,2012-12-06
1977,2012-12-07
1978,2012-12-08
1979,2012-12-09
1949,2012-12-10
1950,2012-12-11
1951,2012-12-12
1952,2012-12-13
1953,2012-12-14
1954,2012-12-15
1955,2012-12-16
1956,2012-12-17
1957,2012-12-18
1958,2012-12-19
1960,2012-12-20
1961,2012-12-21
1962,2012-12-22
1963,2012-12-23
1964,2012-12-24
1965,2012-12-25
1966,2012-12-26
1967,2012-12-27
1968,2012-12-28
1969,2012-12-29
1971,2012-12-30
1972,2012-12-31
1990,2013-01-01
2001,2013-01-02
2004,2013-01-03
2005,2013-01-04
2006,2013-01-05
2007,2013-01-06
2008,2013-01-07
2009,2013-01-08
2010,2013-01-09
1980,2013-01-10
1981,2013-01-11
1982,2013-01-12
1983,2013-01-13
1984,2013-01-14
1985,2013-01-15
1986,2013-01-16
1987,2013-01-17
1988,2013-01-18
1989,2013-01-19
1991,2013-01-20
1992,2013-01-21
1993,2013-01-22
1994,2013-01-23
1995,2013-01-24
1996,2013-01-25
1997,2013-01-26
1998,2013-01-27
1999,2013-01-28
2000,2013-01-29
2002,2013-01-30
2003,2013-01-31
2021,2013-02-01
2031,2013-02-02
2032,2013-02-03
2033,2013-02-04
2034,2013-02-05
2035,2013-02-06
2036,2013-02-07
2037,2013-02-08
2038,2013-02-09
2011,2013-02-10
2012,2013-02-11
2013,2013-02-12
2014,2013-02-13
2015,2013-02-14
2016,2013-02-15
2017,2013-02-16
2018,2013-02-17
2019,2013-02-18
2020,2013-02-19
2022,2013-02-20
2023,2013-02-21
2024,2013-02-22
2025,2013-02-23
2026,2013-02-24
2027,2013-02-25
2028,2013-02-26
2029,2013-02-27
2030,2013-02-28
2049,2013-03-01
2060,2013-03-02
2063,2013-03-03
2064,2013-03-04
2065,2013-03-05
2066,2013-03-06
2067,2013-03-07
2068,2013-03-08
2069,2013-03-09
2039,2013-03-10
2040,2013-03-11
2041,2013-03-12
2042,2013-03-13
2043,2013-03-14
2044,2013-03-15
2045,2013-03-16
2046,2013-03-17
2047,2013-03-18
2048,2013-03-19
2050,2013-03-20
2051,2013-03-21
2052,2013-03-22
2053,2013-03-23
2054,2013-03-24
2055,2013-03-25
2056,2013-03-26
2057,2013-03-27
2058,2013-03-28
2059,2013-03-29
2061,2013-03-30
2062,2013-03-31
2080,2013-04-01
2091,2013-04-02
2093,2013-04-03
2094,2013-04-04
2095,2013-04-05
2096,2013-04-06
2097,2013-04-07
2098,2013-04-08
2099,2013-04-09
2070,2013-04-10
2071,2013-04-11
2072,2013-04-12
2073,2013-04-13
2074,2013-04-14
2075,2013-04-15
2076,2013-04-16
2077,2013-04-17
2078,2013-04-18
2079,2013-04-19
2081,2013-04-20
2082,2013-04-21
2083,2013-04-22
2084,2013-04-23
2085,2013-04-24
2086,2013-04-25
2087,2013-04-26
2088,2013-04-27
2089,2013-04-28
2090,2013-04-29
2092,2013-04-30
2110,2013-05-01
2121,2013-05-02
2124,2013-05-03
2125,2013-05-04
2126,2013-05-05
2127,2013-05-06
2128,2013-05-07
2129,2013-05-08
2130,2013-05-09
2100,2013-05-10
2101,2013-05-11
2102,2013-05-12
2103,2013-05-13
2104,2013-05-14
2105,2013-05-15
2106,2013-05-16
2107,2013-05-17
2108,2013-05-18
2109,2013-05-19
2111,2013-05-20
2112,2013-05-21
2113,2013-05-22
2114,2013-05-23
2115,2013-05-24
2116,2013-05-25
2117,2013-05-26
2118,2013-05-27
2119,2013-05-28
2120,2013-05-29
2122,2013-05-30
2123,2013-05-31
2141,2013-06-01
2152,2013-06-02
2154,2013-06-03
2155,2013-06-04
2156,2013-06-05
2157,2013-06-06
2158,2013-06-07
2159,2013-06-08
2160,2013-06-09
2131,2013-06-10
2132,2013-06-11
2133,2013-06-12
2134,2013-06-13
2135,2013-06-14
2136,2013-06-15
2137,2013-06-16
2138,2013-06-17
2139,2013-06-18
2140,2013-06-19
2142,2013-06-20
2143,2013-06-21
2144,2013-06-22
2145,2013-06-23
2146,2013-06-24
2147,2013-06-25
2148,2013-06-26
2149,2013-06-27
2150,2013-06-28
2151,2013-06-29
2153,2013-06-30
2171,2013-07-01
2182,2013-07-02
2185,2013-07-03
2186,2013-07-04
2187,2013-07-05
2188,2013-07-06
2189,2013-07-07
2190,2013-07-08
2191,2013-07-09
2161,2013-07-10
2162,2013-07-11
2163,2013-07-12
2164,2013-07-13
2165,2013-07-14
2166,2013-07-15
2167,2013-07-16
2168,2013-07-17
2169,2013-07-18
2170,2013-07-19
2172,2013-07-20
2173,2013-07-21
2174,2013-07-22
2175,2013-07-23
2176,2013-07-24
2177,2013-07-25
2178,2013-07-26
2179,2013-07-27
2180,2013-07-28
2181,2013-07-29
2183,2013-07-30
2184,2013-07-31
2202,2013-08-01
2213,2013-08-02
2216,2013-08-03
2217,2013-08-04
2218,2013-08-05
2219,2013-08-06
2220,2013-08-07
2221,2013-08-08
2222,2013-08-09
2192,2013-08-10
2193,2013-08-11
2194,2013-08-12
2195,2013-08-13
2196,2013-08-14
2197,2013-08-15
2198,2013-08-16
2199,2013-08-17
2200,2013-08-18
2201,2013-08-19
2203,2013-08-20
2204,2013-08-21
2205,2013-08-22
2206,2013-08-23
2207,2013-08-24
2208,2013-08-25
2209,2013-08-26
2210,2013-08-27
2211,2013-08-28
2212,2013-08-29
2214,2013-08-30
2215,2013-08-31
2233,2013-09-01
2244,2013-09-02
2246,2013-09-03
2247,2013-09-04
2248,2013-09-05
2249,2013-09-06
2250,2013-09-07
2251,2013-09-08
2252,2013-09-09
2223,2013-09-10
2224,2013-09-11
2225,2013-09-12
2226,2013-09-13
2227,2013-09-14
2228,2013-09-15
2229,2013-09-16
2230,2013-09-17
2231,2013-09-18
2232,2013-09-19
2234,2013-09-20
2235,2013-09-21
2236,2013-09-22
2237,2013-09-23
2238,2013-09-24
2239,2013-09-25
2240,2013-09-26
2241,2013-09-27
2242,2013-09-28
2243,2013-09-29
2245,2013-09-30
2263,2013-10-01
2274,2013-10-02
2277,2013-10-03
2278,2013-10-04
2279,2013-10-05
2280,2013-10-06
2281,2013-10-07
2282,2013-10-08
2283,2013-10-09
2253,2013-10-10
2254,2013-10-11
2255,2013-10-12
2256,2013-10-13
2257,2013-10-14
2258,2013-10-15
2259,2013-10-16
2260,2013-10-17
2261,2013-10-18
2262,2013-10-19
2264,2013-10-20
2265,2013-10-21
2266,2013-10-22
2267,2013-10-23
2268,2013-10-24
2269,2013-10-25
2270,2013-10-26
2271,2013-10-27
2272,2013-10-28
2273,2013-10-29
2275,2013-10-30
2276,2013-10-31
2294,2013-11-01
2305,2013-11-02
2307,2013-11-03
2308,2013-11-04
2309,2013-11-05
2310,2013-11-06
2311,2013-11-07
2312,2013-11-08
2313,2013-11-09
2284,2013-11-10
2285,2013-11-11
2286,2013-11-12
2287,2013-11-13
2288,2013-11-14
2289,2013-11-15
2290,2013-11-16
2291,2013-11-17
2292,2013-11-18
2293,2013-11-19
2295,2013-11-20
2296,2013-11-21
2297,2013-11-22
2298,2013-11-23
2299,2013-11-24
2300,2013-11-25
2301,2013-11-26
2302,2013-11-27
2303,2013-11-28
2304,2013-11-29
2306,2013-11-30
2324,2013-12-01
2335,2013-12-02
2338,2013-12-03
2339,2013-12-04
2340,2013-12-05
2341,2013-12-06
2342,2013-12-07
2343,2013-12-08
2344,2013-12-09
2314,2013-12-10
2315,2013-12-11
2316,2013-12-12
2317,2013-12-13
2318,2013-12-14
2319,2013-12-15
2320,2013-12-16
2321,2013-12-17
2322,2013-12-18
2323,2013-12-19
2325,2013-12-20
2326,2013-12-21
2327,2013-12-22
2328,2013-12-23
2329,2013-12-24
2330,2013-12-25
2331,2013-12-26
2332,2013-12-27
2333,2013-12-28
2334,2013-12-29
2336,2013-12-30
2337,2013-12-31
2355,2014-01-01
2366,2014-01-02
2369,2014-01-03
2370,2014-01-04
2371,2014-01-05
2372,2014-01-06
2373,2014-01-07
2374,2014-01-08
2375,2014-01-09
2345,2014-01-10
2346,2014-01-11
2347,2014-01-12
2348,2014-01-13
2349,2014-01-14
2350,2014-01-15
2351,2014-01-16
2352,2014-01-17
2353,2014-01-18
2354,2014-01-19
2356,2014-01-20
2357,2014-01-21
2358,2014-01-22
2359,2014-01-23
2360,2014-01-24
2361,2014-01-25
2362,2014-01-26
2363,2014-01-27
2364,2014-01-28
2365,2014-01-29
2367,2014-01-30
2368,2014-01-31
2386,2014-02-01
2396,2014-02-02
2397,2014-02-03
2398,2014-02-04
2399,2014-02-05
2400,2014-02-06
2401,2014-02-07
2402,2014-02-08
2403,2014-02-09
2376,2014-02-10
2377,2014-02-11
2378,2014-02-12
2379,2014-02-13
2380,2014-02-14
2381,2014-02-15
2382,2014-02-16
2383,2014-02-17
2384,2014-02-18
2385,2014-02-19
2387,2014-02-20
2388,2014-02-21
2389,2014-02-22
2390,2014-02-23
2391,2014-02-24
2392,2014-02-25
2393,2014-02-26
2394,2014-02-27
2395,2014-02-28
2414,2014-03-01
2425,2014-03-02
2428,2014-03-03
2429,2014-03-04
2430,2014-03-05
2431,2014-03-06
2432,2014-03-07
2433,2014-03-08
2434,2014-03-09
2404,2014-03-10
2405,2014-03-11
2406,2014-03-12
2407,2014-03-13
2408,2014-03-14
2409,2014-03-15
2410,2014-03-16
2411,2014-03-17
2412,2014-03-18
2413,2014-03-19
2415,2014-03-20
2416,2014-03-21
2417,2014-03-22
2418,2014-03-23
2419,2014-03-24
2420,2014-03-25
2421,2014-03-26
2422,2014-03-27
2423,2014-03-28
2424,2014-03-29
2426,2014-03-30
2427,2014-03-31
2445,2014-04-01
2456,2014-04-02
2458,2014-04-03
2459,2014-04-04
2460,2014-04-05
2461,2014-04-06
2462,2014-04-07
2463,2014-04-08
2464,2014-04-09
2435,2014-04-10
2436,2014-04-11
2437,2014-04-12
2438,2014-04-13
2439,2014-04-14
2440,2014-04-15
2441,2014-04-16
2442,2014-04-17
2443,2014-04-18
2444,2014-04-19
2446,2014-04-20
2447,2014-04-21
2448,2014-04-22
2449,2014-04-23
2450,2014-04-24
2451,2014-04-25
2452,2014-04-26
2453,2014-04-27
2454,2014-04-28
2455,2014-04-29
2457,2014-04-30
2475,2014-05-01
2486,2014-05-02
2489,2014-05-03
2490,2014-05-04
2491,2014-05-05
2492,2014-05-06
2493,2014-05-07
2494,2014-05-08
2495,2014-05-09
2465,2014-05-10
2466,2014-05-11
2467,2014-05-12
2468,2014-05-13
2469,2014-05-14
2470,2014-05-15
2471,2014-05-16
2472,2014-05-17
2473,2014-05-18
2474,2014-05-19
2476,2014-05-20
2477,2014-05-21
2478,2014-05-22
2479,2014-05-23
2480,2014-05-24
2481,2014-05-25
2482,2014-05-26
2483,2014-05-27
2484,2014-05-28
2485,2014-05-29
2487,2014-05-30
2488,2014-05-31
2506,2014-06-01
2517,2014-06-02
2519,2014-06-03
2520,2014-06-04
2521,2014-06-05
2522,2014-06-06
2523,2014-06-07
2524,2014-06-08
2525,2014-06-09
2496,2014-06-10
2497,2014-06-11
2498,2014-06-12
2499,2014-06-13
2500,2014-06-14
2501,2014-06-15
2502,2014-06-16
2503,2014-06-17
2504,2014-06-18
2505,2014-06-19
2507,2014-06-20
2508,2014-06-21
2509,2014-06-22
2510,2014-06-23
2511,2014-06-24
2512,2014-06-25
2513,2014-06-26
2514,2014-06-27
2515,2014-06-28
2516,2014-06-29
2518,2014-06-30
2536,2014-07-01
2547,2014-07-02
2550,2014-07-03
2551,2014-07-04
2552,2014-07-05
2553,2014-07-06
2554,2014-07-07
2555,2014-07-08
2556,2014-07-09
2526,2014-07-10
2527,2014-07-11
2528,2014-07-12
2529,2014-07-13
2530,2014-07-14
2531,2014-07-15
2532,2014-07-16
2533,2014-07-17
2534,2014-07-18
2535,2014-07-19
2537,2014-07-20
2538,2014-07-21
2539,2014-07-22
2540,2014-07-23
2541,2014-07-24
2542,2014-07-25
2543,2014-07-26
2544,2014-07-27
2545,2014-07-28
2546,2014-07-29
2548,2014-07-30
2549,2014-07-31
2567,2014-08-01
2578,2014-08-02
2581,2014-08-03
2582,2014-08-04
2583,2014-08-05
2584,2014-08-06
2585,2014-08-07
2586,2014-08-08
2587,2014-08-09
2557,2014-08-10
2558,2014-08-11
2559,2014-08-12
2560,2014-08-13
2561,2014-08-14
2562,2014-08-15
2563,2014-08-16
2564,2014-08-17
2565,2014-08-18
2566,2014-08-19
2568,2014-08-20
2569,2014-08-21
2570,2014-08-22
2571,2014-08-23
2572,2014-08-24
2573,2014-08-25
2574,2014-08-26
2575,2014-08-27
2576,2014-08-28
2577,2014-08-29
2579,2014-08-30
2580,2014-08-31
2598,2014-09-01
2609,2014-09-02
2611,2014-09-03
2612,2014-09-04
2613,2014-09-05
2614,2014-09-06
2615,2014-09-07
2616,2014-09-08
2617,2014-09-09
2588,2014-09-10
2589,2014-09-11
2590,2014-09-12
2591,2014-09-13
2592,2014-09-14
2593,2014-09-15
2594,2014-09-16
2595,2014-09-17
2596,2014-09-18
2597,2014-09-19
2599,2014-09-20
2600,2014-09-21
2601,2014-09-22
2602,2014-09-23
2603,2014-09-24
2604,2014-09-25
2605,2014-09-26
2606,2014-09-27
2607,2014-09-28
2608,2014-09-29
2610,2014-09-30
2628,2014-10-01
2639,2014-10-02
2642,2014-10-03
2643,2014-10-04
2644,2014-10-05
2645,2014-10-06
2646,2014-10-07
2647,2014-10-08
2648,2014-10-09
2618,2014-10-10
2619,2014-10-11
2620,2014-10-12
2621,2014-10-13
2622,2014-10-14
2623,2014-10-15
2624,2014-10-16
2625,2014-10-17
2626,2014-10-18
2627,2014-10-19
2629,2014-10-20
2630,2014-10-21
2631,2014-10-22
2632,2014-10-23
2633,2014-10-24
2634,2014-10-25
2635,2014-10-26
2636,2014-10-27
2637,2014-10-28
2638,2014-10-29
2640,2014-10-30
2641,2014-10-31
2659,2014-11-01
2670,2014-11-02
2672,2014-11-03
2673,2014-11-04
2674,2014-11-05
2675,2014-11-06
2676,2014-11-07
2677,2014-11-08
2678,2014-11-09
2649,2014-11-10
2650,2014-11-11
2651,2014-11-12
2652,2014-11-13
2653,2014-11-14
2654,2014-11-15
2655,2014-11-16
2656,2014-11-17
2657,2014-11-18
2658,2014-11-19
2660,2014-11-20
2661,2014-11-21
2662,2014-11-22
2663,2014-11-23
2664,2014-11-24
2665,2014-11-25
2666,2014-11-26
2667,2014-11-27
2668,2014-11-28
2669,2014-11-29
2671,2014-11-30
2689,2014-12-01
2700,2014-12-02
2703,2014-12-03
2704,2014-12-04
2705,2014-12-05
2706,2014-12-06
2707,2014-12-07
2708,2014-12-08
2709,2014-12-09
2679,2014-12-10
2680,2014-12-11
2681,2014-12-12
2682,2014-12-13
2683,2014-12-14
2684,2014-12-15
2685,2014-12-16
2686,2014-12-17
2687,2014-12-18
2688,2014-12-19
2690,2014-12-20
2691,2014-12-21
2692,2014-12-22
2693,2014-12-23
2694,2014-12-24
2695,2014-12-25
2696,2014-12-26
2697,2014-12-27
2698,2014-12-28
2699,2014-12-29
2701,2014-12-30
2702,2014-12-31
2720,2015-01-01
2731,2015-01-02
2734,2015-01-03
2735,2015-01-04
2736,2015-01-05
2737,2015-01-06
2738,2015-01-07
2739,2015-01-08
2740,2015-01-09
2710,2015-01-10
2711,2015-01-11
2712,2015-01-12
2713,2015-01-13
2714,2015-01-14
2715,2015-01-15
2716,2015-01-16
2717,2015-01-17
2718,2015-01-18
2719,2015-01-19
2721,2015-01-20
2722,2015-01-21
2723,2015-01-22
2724,2015-01-23
2725,2015-01-24
2726,2015-01-25
2727,2015-01-26
2728,2015-01-27
2729,2015-01-28
2730,2015-01-29
2732,2015-01-30
2733,2015-01-31
2751,2015-02-01
2761,2015-02-02
2762,2015-02-03
2763,2015-02-04
2764,2015-02-05
2765,2015-02-06
2766,2015-02-07
2767,2015-02-08
2768,2015-02-09
2741,2015-02-10
2742,2015-02-11
2743,2015-02-12
2744,2015-02-13
2745,2015-02-14
2746,2015-02-15
2747,2015-02-16
2748,2015-02-17
2749,2015-02-18
2750,2015-02-19
2752,2015-02-20
2753,2015-02-21
2754,2015-02-22
2755,2015-02-23
2756,2015-02-24
2757,2015-02-25
2758,2015-02-26
2759,2015-02-27
2760,2015-02-28
2779,2015-03-01
2790,2015-03-02
2793,2015-03-03
2794,2015-03-04
2795,2015-03-05
2796,2015-03-06
2797,2015-03-07
2798,2015-03-08
2799,2015-03-09
2769,2015-03-10
2770,2015-03-11
2771,2015-03-12
2772,2015-03-13
2773,2015-03-14
2774,2015-03-15
2775,2015-03-16
2776,2015-03-17
2777,2015-03-18
2778,2015-03-19
2780,2015-03-20
2781,2015-03-21
2782,2015-03-22
2783,2015-03-23
2784,2015-03-24
2785,2015-03-25
2786,2015-03-26
2787,2015-03-27
2788,2015-03-28
2789,2015-03-29
2791,2015-03-30
2792,2015-03-31
2810,2015-04-01
2821,2015-04-02
2823,2015-04-03
2824,2015-04-04
2825,2015-04-05
2826,2015-04-06
2827,2015-04-07
2828,2015-04-08
2829,2015-04-09
2800,2015-04-10
2801,2015-04-11
2802,2015-04-12
2803,2015-04-13
2804,2015-04-14
2805,2015-04-15
2806,2015-04-16
2807,2015-04-17
2808,2015-04-18
2809,2015-04-19
2811,2015-04-20
2812,2015-04-21
2813,2015-04-22
2814,2015-04-23
2815,2015-04-24
2816,2015-04-25
2817,2015-04-26
2818,2015-04-27
2819,2015-04-28
2820,2015-04-29
2822,2015-04-30
2840,2015-05-01
2851,2015-05-02
2854,2015-05-03
2855,2015-05-04
2856,2015-05-05
2857,2015-05-06
2858,2015-05-07
2859,2015-05-08
2860,2015-05-09
2830,2015-05-10
2831,2015-05-11
2832,2015-05-12
2833,2015-05-13
2834,2015-05-14
2835,2015-05-15
2836,2015-05-16
2837,2015-05-17
2838,2015-05-18
2839,2015-05-19
2841,2015-05-20
2842,2015-05-21
2843,2015-05-22
2844,2015-05-23
2845,2015-05-24
2846,2015-05-25
2847,2015-05-26
2848,2015-05-27
2849,2015-05-28
2850,2015-05-29
2852,2015-05-30
2853,2015-05-31
2871,2015-06-01
2882,2015-06-02
2884,2015-06-03
2885,2015-06-04
2886,2015-06-05
2887,2015-06-06
2888,2015-06-07
2889,2015-06-08
2890,2015-06-09
2861,2015-06-10
2862,2015-06-11
2863,2015-06-12
2864,2015-06-13
2865,2015-06-14
2866,2015-06-15
2867,2015-06-16
2868,2015-06-17
2869,2015-06-18
2870,2015-06-19
2872,2015-06-20
2873,2015-06-21
2874,2015-06-22
2875,2015-06-23
2876,2015-06-24
2877,2015-06-25
2878,2015-06-26
2879,2015-06-27
2880,2015-06-28
2881,2015-06-29
2883,2015-06-30
2901,2015-07-01
2912,2015-07-02
2915,2015-07-03
2916,2015-07-04
2917,2015-07-05
2918,2015-07-06
2919,2015-07-07
