,longitudes,latitudes,spatial_counts
249,-124.6,38.9,1.1763272579600979e-07
250,-124.6,39.0,1.2418790260718028e-07
251,-124.6,39.1,1.3508776964346119e-07
252,-124.6,39.2,1.5104409604886251e-07
253,-124.6,39.3,1.733201102444344e-07
254,-124.6,39.4,2.1252257528744772e-07
255,-124.6,39.5,2.6584174416181207e-07
256,-124.6,39.6,3.460646134488687e-07
257,-124.6,39.7,4.493527881125373e-07
258,-124.6,39.8,6.377731621123531e-07
259,-124.6,39.9,1.048540441956887e-06
260,-124.6,40.0,2.1598573918252794e-06
261,-124.6,40.1,9.47766153804279e-06
262,-124.6,40.2,0.0003507655508559891
263,-124.6,40.3,0.0006027945919554501
264,-124.6,40.4,0.00028817564835638393
265,-124.6,40.5,4.531082332176377e-05
266,-124.6,40.6,3.898838046179924e-05
267,-124.6,40.7,3.460634034488687e-05
268,-124.6,40.8,1.8227677282866513e-05
269,-124.6,40.9,8.856564168026736e-06
270,-124.6,41.0,6.419951372164533e-06
271,-124.6,41.1,4.155648210586345e-06
272,-124.6,41.2,2.8995341580942413e-06
273,-124.6,41.3,3.1174221590398593e-06
274,-124.6,41.4,1.539760899439428e-06
275,-124.6,41.5,1.3205566484938098e-06
276,-124.6,41.6,9.079891925432754e-07
277,-124.6,41.7,7.162279515383597e-07
278,-124.6,41.8,5.838826353249485e-07
279,-124.6,41.9,4.867702792714405e-07
280,-124.6,42.0,4.2077364826673483e-07
281,-124.6,42.1,3.6014300347122993e-07
282,-124.6,42.2,3.121987460149959e-07
283,-124.6,42.3,2.9409890594553443e-07
284,-124.6,42.4,2.126346752874477e-07
285,-124.6,42.5,1.7856661581357482e-07
286,-124.6,42.6,1.519441913808926e-07
287,-124.6,42.7,1.32211006859391e-07
288,-124.6,42.8,1.1558825923295959e-07
289,-124.6,42.9,1.0015735994856833e-07
290,-124.5,38.7,1.2840006173329068e-07
291,-124.5,38.8,1.3145446662837092e-07
292,-124.5,38.9,1.3554327375447117e-07
293,-124.5,39.0,1.4431988423869197e-07
294,-124.5,39.1,1.587880832920632e-07
295,-124.5,39.2,1.784200847125748e-07
296,-124.5,39.3,2.093878993823674e-07
297,-124.5,39.4,2.640549456087719e-07
298,-124.5,39.5,3.339425770995577e-07
299,-124.5,39.6,4.238834722718352e-07
300,-124.5,39.7,5.348853568477444e-07
301,-124.5,39.8,6.954467107977577e-07
302,-124.5,39.9,9.616652082245798e-07
303,-124.5,40.0,2.191119350876182e-06
304,-124.5,40.1,1.0161064529059845e-05
305,-124.5,40.2,0.00027357916130401277
306,-124.5,40.3,0.0004907802553775406
307,-124.5,40.4,0.00018485547551273538
308,-124.5,40.5,5.6999198690364726e-05
309,-124.5,40.6,4.132164069545343e-05
310,-124.5,40.7,6.906591146976573e-05
311,-124.5,40.8,2.3087651035591923e-05
312,-124.5,40.9,1.1377841866990944e-05
313,-124.5,41.0,6.772130752773562e-06
314,-124.5,41.1,4.158848210586344e-06
315,-124.5,41.2,2.88312300367394e-06
316,-124.5,41.3,2.1551101808152794e-06
317,-124.5,41.4,1.4889878748581243e-06
318,-124.5,41.5,1.1229839132787933e-06
319,-124.5,41.6,8.709982683823726e-07
320,-124.5,41.7,7.177714615383598e-07
321,-124.5,41.8,7.647809190095635e-07
322,-124.5,41.9,4.7122701884703914e-07
323,-124.5,42.0,4.853404182694405e-07
324,-124.5,42.1,5.007841796938416e-07
325,-124.5,42.2,3.515512909570092e-07
326,-124.5,42.3,2.3711054905607969e-07
327,-124.5,42.4,1.9726701400305643e-07
328,-124.5,42.5,1.6719820255528391e-07
329,-124.5,42.6,1.4191208456464182e-07
330,-124.5,42.7,1.249688938382104e-07
331,-124.5,42.8,1.0927629543279906e-07
332,-124.5,42.9,9.6266493832468e-08
333,-124.4,38.6,1.469786869227622e-07
334,-124.4,38.7,1.520996313808926e-07
335,-124.4,38.8,1.559771094969929e-07
336,-124.4,38.9,1.610093028551234e-07
337,-124.4,39.0,1.725660281334243e-07
338,-124.4,39.1,1.93233003875946e-07
339,-124.4,39.2,2.2025362042964828e-07
340,-124.4,39.3,2.6679633838283214e-07
341,-124.4,39.4,3.4285227844277846e-07
342,-124.4,39.5,4.325612545860359e-07
343,-124.4,39.6,5.453293021649454e-07
344,-124.4,39.7,6.555459556367544e-07
345,-124.4,39.8,7.729108313298644e-07
346,-124.4,39.9,9.417649825940782e-07
347,-124.4,40.0,1.9788718612406638e-06
348,-124.4,40.1,1.0846623621177899e-05
349,-124.4,40.2,0.00019674392078203627
350,-124.4,40.3,0.00023671859693505962
351,-124.4,40.4,0.00012009939347007998
352,-124.4,40.5,5.384507319527448e-05
353,-124.4,40.6,4.4677175400743706e-05
354,-124.4,40.7,0.0001438755531176819
355,-124.4,40.8,2.271090123398189e-05
356,-124.4,40.9,9.481094638042789e-06
357,-124.4,41.0,6.0766159906355044e-06
358,-124.4,41.1,4.428839779013367e-06
359,-124.4,41.2,3.1986540715719665e-06
360,-124.4,41.3,2.16620273413548e-06
361,-124.4,41.4,1.4833197436480232e-06
362,-124.4,41.5,1.1125399899584922e-06
363,-124.4,41.6,8.55668774851871e-07
364,-124.4,41.7,7.72103199319764e-07
365,-124.4,41.8,2.458533505293004e-06
366,-124.4,41.9,4.6088697453083833e-07
367,-124.4,42.0,3.800546910027417e-07
368,-124.4,42.1,7.68879494119664e-07
369,-124.4,42.2,2.706992364089325e-07
370,-124.4,42.3,2.2210998888168838e-07
371,-124.4,42.4,1.850756856137454e-07
372,-124.4,42.5,1.5620943050700302e-07
373,-124.4,42.6,1.3322036809141106e-07
374,-124.4,42.7,1.1857605602803983e-07
375,-124.4,42.8,1.0544402040669875e-07
376,-124.4,42.9,9.179988058534761e-08
377,-124.3,38.4,1.5358844883393278e-07
378,-124.3,38.5,1.7093143967137418e-07
379,-124.3,38.6,1.8040886426561502e-07
380,-124.3,38.7,1.885552025288257e-07
381,-124.3,38.8,1.9637605867102629e-07
382,-124.3,38.9,2.0363254280321685e-07
383,-124.3,39.0,2.238662263347386e-07
384,-124.3,39.1,2.5633095945657125e-07
385,-124.3,39.2,2.930644417145143e-07
386,-124.3,39.3,3.5819866086817973e-07
387,-124.3,39.4,4.569968983247379e-07
388,-124.3,39.5,5.827706933229484e-07
389,-124.3,39.6,7.354382081688611e-07
390,-124.3,39.7,8.692197232722721e-07
391,-124.3,39.8,9.120122346433758e-07
392,-124.3,39.9,9.799980428550815e-07
393,-124.3,40.0,2.1823008075558805e-06
394,-124.3,40.1,1.249213218282004e-05
395,-124.3,40.2,7.033486121179585e-05
396,-124.3,40.3,9.187676258535763e-05
397,-124.3,40.4,8.822422927025733e-05
398,-124.3,40.5,5.4055058595684494e-05
399,-124.3,40.6,4.43895341003337e-05
400,-124.3,40.7,4.109971249515341e-05
401,-124.3,40.8,1.9403173809797606e-05
402,-124.3,40.9,9.250096080637767e-06
403,-124.3,41.0,6.226703595859517e-06
404,-124.3,41.1,6.723374791672559e-06
405,-124.3,41.2,3.623055358742801e-06
406,-124.3,41.3,2.242290884447386e-06
407,-124.3,41.4,1.5123206714987258e-06
408,-124.3,41.5,1.0969951255380913e-06
409,-124.3,41.6,8.458782515416702e-07
410,-124.3,41.7,6.858804085875569e-07
411,-124.3,41.8,5.51338160374146e-07
412,-124.3,41.9,4.274412174779355e-07
413,-124.3,42.0,3.5613111716411954e-07
414,-124.3,42.1,3.269526770783771e-07
415,-124.3,42.2,2.53341124561491e-07
416,-124.3,42.3,2.1174555105542762e-07
417,-124.3,42.4,1.7738911148154472e-07
418,-124.3,42.5,1.4768673114378233e-07
419,-124.3,42.6,1.272102164012606e-07
420,-124.3,42.7,1.1271048744888936e-07
421,-124.3,42.8,9.949971072754826e-08
422,-124.3,42.9,8.711003693823724e-08
423,-124.2,38.2,1.3789895243853142e-07
424,-124.2,38.3,1.639527056491936e-07
425,-124.2,38.4,1.890977936398457e-07
426,-124.2,38.5,2.1162132995541758e-07
427,-124.2,38.6,2.387562376081198e-07
428,-124.2,38.7,2.5824415901962153e-07
429,-124.2,38.8,2.7818501154112307e-07
430,-124.2,38.9,2.992077594036648e-07
431,-124.2,39.0,3.2947597086244736e-07
432,-124.2,39.1,3.699728569864708e-07
433,-124.2,39.2,4.1911715616373477e-07
434,-124.2,39.3,5.069961889040422e-07
435,-124.2,39.4,6.230039705869516e-07
436,-124.2,39.5,7.844449066401652e-07
437,-124.2,39.6,9.86987515065282e-07
438,-124.2,39.7,1.1545491913295957e-06
439,-124.2,39.8,1.189790111390499e-06
440,-124.2,39.9,1.229424352641502e-06
441,-124.2,40.0,2.3920964861912987e-06
442,-124.2,40.1,1.734758813544444e-05
