,longitudes,latitudes,spatial_counts,id
3531,-120.2,39.2,8.961754405998474e-07,0.0
3532,-120.2,39.3,1.2681448158877924e-06,0.0
3533,-120.2,39.4,4.045265595618393e-07,0.0
3534,-120.2,39.5,1.38964702493e-07,0.0
3535,-120.2,39.6,1.7460051404857813e-07,0.0
3536,-120.2,39.7,3.7804918057242e-07,0.0
3537,-120.2,39.8,4.1494221256e-08,0.0
3538,-120.2,39.9,2.5681693242999998e-08,0.0
3539,-120.2,40.0,3.665746620677595e-07,0.0
3540,-120.2,40.1,5.074217796845724e-05,0.0
3541,-120.2,40.2,4.6146876316999996e-09,0.0
3542,-120.2,40.3,2.37043106671e-09,0.0
3543,-120.2,40.4,1.18349710816e-09,0.0
3544,-120.2,40.5,5.8654104659e-10,0.0
3545,-120.2,40.6,3.02901313152e-10,0.0
3546,-120.2,40.7,1.78597058538e-10,0.0
3547,-120.2,40.8,1.2991691614999998e-10,0.0
3548,-120.2,40.9,1.105706250538e-10,0.0
3549,-120.2,41.0,1.0333283278469999e-10,0.0
3550,-120.2,41.1,7.130519672977123e-08,0.0
3551,-120.2,41.2,1.002713774486e-10,0.0
3552,-120.2,41.3,1.0008596671400798e-10,0.0
3553,-120.2,41.4,1.0001951872668998e-10,0.0
3554,-120.2,41.5,4.1e-10,0.0
3555,-120.2,41.6,4.1e-10,0.0
3556,-120.2,41.7,4.1e-10,0.0
3557,-120.2,41.8,4.1e-10,0.0
3558,-120.2,41.9,2.037283886808183e-06,0.0
3559,-120.2,42.0,1.2490264342970007e-06,0.0
3560,-120.2,42.1,1.381598168106775e-07,0.0
3561,-120.2,42.2,0.0,0.0
3562,-120.2,42.3,0.0,1.0
3563,-120.2,42.4,0.0,1.0
3564,-120.2,42.5,0.0,1.0
3565,-120.2,42.6,0.0,1.0
3566,-120.2,42.7,0.0,1.0
3567,-120.2,42.8,0.0,1.0
3568,-120.2,42.9,0.0,1.0
3569,-120.1,33.4,3.7174954826e-06,1.0
3570,-120.1,33.5,4.0932423801e-06,0.0
3571,-120.1,33.6,4.545210043e-06,0.0
3572,-120.1,33.7,5.1599049744e-06,0.0
3573,-120.1,33.8,6.0065511467000006e-06,0.0
3574,-120.1,33.9,8.272606170399999e-06,0.0
3575,-120.1,34.0,9.899856603e-06,0.0
3576,-120.1,34.1,1.0898710201999999e-05,0.0
3577,-120.1,34.2,1.204520444e-05,0.0
3578,-120.1,34.3,1.43080291733e-05,0.0
3579,-120.1,34.4,1.902696687625325e-05,0.0
3580,-120.1,34.5,1.4145590826e-05,0.0
3581,-120.1,34.6,1.1875307512e-05,0.0
3582,-120.1,34.7,1.08865021946e-05,0.0
3583,-120.1,34.8,9.779765090100001e-06,0.0
3584,-120.1,34.9,9.2495242531e-06,0.0
3585,-120.1,35.0,8.7092997124e-06,0.0
3586,-120.1,35.1,8.6482537225e-06,0.0
3587,-120.1,35.2,8.292597120499999e-06,0.0
3588,-120.1,35.3,7.5490755351e-06,0.0
3589,-120.1,35.4,2.794652883320797e-05,0.0
3590,-120.1,35.5,1.6197273061394396e-05,0.0
3591,-120.1,35.6,6.4470622366e-06,0.0
3592,-120.1,35.7,6.024316574799999e-06,0.0
3593,-120.1,35.8,5.7867227848e-06,0.0
3594,-120.1,35.9,5.5217956962000004e-06,0.0
3595,-120.1,36.0,5.3100514311e-06,0.0
3596,-120.1,36.1,4.825119532700001e-06,0.0
3597,-120.1,36.2,4.0805676086e-06,0.0
3598,-120.1,36.3,3.4219191416e-06,0.0
3599,-120.1,36.4,2.7709552984e-06,0.0
3600,-120.1,36.5,2.18645376561e-06,0.0
3601,-120.1,36.6,1.7050305855e-06,0.0
3602,-120.1,36.7,1.34271815421e-06,0.0
3603,-120.1,36.8,1.10370734321e-06,0.0
3604,-120.1,36.9,9.8677206515e-07,0.0
3605,-120.1,37.0,9.8449586073e-07,0.0
3606,-120.1,37.1,1.07786373644e-06,0.0
3607,-120.1,37.2,1.23289126177e-06,0.0
3608,-120.1,37.3,1.40414672108e-06,0.0
3609,-120.1,37.4,1.5452672729900002e-06,0.0
3610,-120.1,37.5,1.62119380007e-06,0.0
3611,-120.1,37.6,1.61546538287e-06,0.0
3612,-120.1,37.7,1.5302632006900001e-06,0.0
3613,-120.1,37.8,1.38076268266e-06,0.0
3614,-120.1,37.9,1.1885101523600001e-06,0.0
3615,-120.1,38.0,9.772491591499999e-07,0.0
3616,-120.1,38.1,7.710015802100001e-07,0.0
3617,-120.1,38.2,5.9219909498e-07,0.0
3618,-120.1,38.3,4.5830160663999996e-07,0.0
3619,-120.1,38.4,3.7769544796999995e-07,0.0
3620,-120.1,38.5,5.5410346075e-07,0.0
3621,-120.1,38.6,1.09141646667e-06,0.0
3622,-120.1,38.7,1.22889851377e-06,0.0
3623,-120.1,38.8,7.093745082500001e-07,0.0
3624,-120.1,38.9,3.7732349784e-07,0.0
3625,-120.1,39.0,3.4722902188e-07,0.0
3626,-120.1,39.1,2.9844126374999997e-07,0.0
3627,-120.1,39.2,2.2551673423035253e-06,0.0
3628,-120.1,39.3,3.2712807975886e-06,0.0
3629,-120.1,39.4,1.883531670047599e-07,0.0
3630,-120.1,39.5,2.9919304393858596e-06,0.0
3631,-120.1,39.6,2.2571464246838883e-06,0.0
3632,-120.1,39.7,3.9897508074999996e-08,0.0
3633,-120.1,39.8,2.4871859981e-08,0.0
3634,-120.1,39.9,1.49119880398e-08,0.0
3635,-120.1,40.0,9.539129040546346e-07,0.0
3636,-120.1,40.1,3.040624711782781e-07,0.0
3637,-120.1,40.2,2.4693368342000003e-09,0.0
3638,-120.1,40.3,2.4675499771920753e-06,0.0
3639,-120.1,40.4,3.226791484569782e-06,0.0
3640,-120.1,40.5,3.23384762458e-10,0.0
3641,-120.1,40.6,1.8616340014199998e-10,0.0
3642,-120.1,40.7,1.2968424293600001e-10,0.0
3643,-120.1,40.8,1.0996709486959998e-10,0.0
3644,-120.1,40.9,1.0293839208589999e-10,0.0
3645,-120.1,41.0,1.0066491420255999e-10,0.0
3646,-120.1,41.1,4.1e-10,0.0
3647,-120.1,41.2,4.1e-10,0.0
3648,-120.1,41.3,3.0249252498138344e-07,0.0
3649,-120.1,41.4,4.1e-10,0.0
3650,-120.1,41.5,7.685544281881604e-08,0.0
3651,-120.1,41.6,4.1e-10,0.0
3652,-120.1,41.7,4.1e-10,0.0
3653,-120.1,41.8,4.1e-10,0.0
3654,-120.1,41.9,4.1e-10,0.0
3655,-120.1,42.0,4.915022311806038e-08,0.0
3656,-120.1,42.1,3.7440896913888894e-07,0.0
3657,-120.1,42.2,0.0,0.0
3658,-120.1,42.3,0.0,1.0
3659,-120.1,42.4,0.0,1.0
3660,-120.1,42.5,0.0,1.0
3661,-120.1,42.6,0.0,1.0
3662,-120.1,42.7,0.0,1.0
3663,-120.1,42.8,0.0,1.0
3664,-120.1,42.9,0.0,1.0
3665,-120.0,33.3,3.7698374808999995e-06,1.0
3666,-120.0,33.4,4.1942245845e-06,1.0
3667,-120.0,33.5,4.6164751782e-06,0.0
3668,-120.0,33.6,5.1056382918000006e-06,0.0
3669,-120.0,33.7,5.7389488438e-06,0.0
3670,-120.0,33.8,6.5749835917e-06,0.0
3671,-120.0,33.9,8.651109744e-06,0.0
3672,-120.0,34.0,1.0439839902e-05,0.0
3673,-120.0,34.1,1.1831981037000001e-05,0.0
3674,-120.0,34.2,1.3234465243000001e-05,0.0
3675,-120.0,34.3,1.54236711987e-05,0.0
3676,-120.0,34.4,1.7591080396717832e-05,0.0
3677,-120.0,34.5,1.4599190660000002e-05,0.0
3678,-120.0,34.6,1.2782650800999998e-05,0.0
3679,-120.0,34.7,1.205554308e-05,0.0
3680,-120.0,34.8,1.1396551187e-05,0.0
3681,-120.0,34.9,1.1212856157e-05,0.0
3682,-120.0,35.0,1.04659496151e-05,0.0
3683,-120.0,35.1,1.04448408123e-05,0.0
3684,-120.0,35.2,9.9230550502e-06,0.0
3685,-120.0,35.3,8.916411372e-06,0.0
3686,-120.0,35.4,1.327393918206786e-05,0.0
3687,-120.0,35.5,8.929069089326674e-06,0.0
3688,-120.0,35.6,6.7665987088e-06,0.0
3689,-120.0,35.7,5.8812508165e-06,0.0
3690,-120.0,35.8,5.3061479327000004e-06,0.0
3691,-120.0,35.9,4.7964557873e-06,0.0
3692,-120.0,36.0,4.5099304572e-06,0.0
3693,-120.0,36.1,3.9914406163e-06,0.0
3694,-120.0,36.2,3.2360736622999998e-06,0.0
3695,-120.0,36.3,2.6874350397000003e-06,0.0
3696,-120.0,36.4,2.1754781526e-06,0.0
3697,-120.0,36.5,1.7336375038000002e-06,0.0
3698,-120.0,36.6,1.3799543052e-06,0.0
3699,-120.0,36.7,1.11940349813e-06,0.0
3700,-120.0,36.8,9.5198870517e-07,0.0
3701,-120.0,36.9,8.7776583752e-07,0.0
3702,-120.0,37.0,8.9437839753e-07,0.0
3703,-120.0,37.1,9.901914421600002e-07,0.0
3704,-120.0,37.2,1.13969718797e-06,0.0
3705,-120.0,37.3,1.3058742685700001e-06,0.0
3706,-120.0,37.4,1.44922411048e-06,0.0
3707,-120.0,37.5,1.53839361438e-06,0.0
3708,-120.0,37.6,1.55633869885e-06,0.0
3709,-120.0,37.7,1.5005630934899998e-06,0.0
3710,-120.0,37.8,1.37939189787e-06,0.0
3711,-120.0,37.9,1.20800493836e-06,0.0
3712,-120.0,38.0,1.00636178609e-06,0.0
3713,-120.0,38.1,7.9789228555e-07,0.0
3714,-120.0,38.2,6.067926331499999e-07,0.0
3715,-120.0,38.3,4.5331385771e-07,0.0
3716,-120.0,38.4,6.151166630200001e-07,0.0
3717,-120.0,38.5,1.18050247751e-06,0.0
3718,-120.0,38.6,1.57588279164e-06,0.0
3719,-120.0,38.7,1.2805033396400003e-06,0.0
3720,-120.0,38.8,6.0212549872e-07,0.0
3721,-120.0,38.9,2.6809921125e-07,0.0
3722,-120.0,39.0,2.4427467263e-07,0.0
3723,-120.0,39.1,2.07737588464e-07,0.0
3724,-120.0,39.2,2.235790102189085e-06,0.0
3725,-120.0,39.3,3.124433703581584e-06,0.0
3726,-120.0,39.4,4.399885935886719e-06,0.0
3727,-120.0,39.5,9.576059667934742e-06,0.0
3728,-120.0,39.6,2.2571464246838883e-06,0.0
3729,-120.0,39.7,2.1943271227363623e-07,0.0
3730,-120.0,39.8,1.4432304798300001e-08,0.0
3731,-120.0,39.9,1.8956063196058552e-06,0.0
3732,-120.0,40.0,9.754090595560407e-07,0.0
3733,-120.0,40.1,2.5436440065e-09,0.0
3734,-120.0,40.2,1.3247681346899998e-09,0.0
3735,-120.0,40.3,3.5312831171427547e-06,0.0
3736,-120.0,40.4,5.3188804787287055e-06,0.0
3737,-120.0,40.5,2.10245495325e-10,0.0
3738,-120.0,40.6,1.41967829457e-10,0.0
3739,-120.0,40.7,1.1418292956009998e-10,0.0
3740,-120.0,40.8,1.0476757030859999e-10,0.0
3741,-120.0,40.9,1.0140724632056998e-10,0.0
3742,-120.0,41.0,1.0031870578041e-10,0.0
3743,-120.0,41.1,4.1e-10,0.0
3744,-120.0,41.2,1.0630522143661652e-07,0.0
3745,-120.0,41.3,4.2449472679526065e-07,0.0
3746,-120.0,41.4,1.3683110317259638e-07,0.0
3747,-120.0,41.5,1.1320902532113259e-07,0.0
3748,-120.0,41.6,4.1e-10,0.0
3749,-120.0,41.7,4.1e-10,0.0
3750,-120.0,41.8,4.1e-10,0.0
3751,-120.0,41.9,4.1e-10,0.0
3752,-120.0,42.0,4.1e-10,0.0
3753,-120.0,42.1,2.1474823376662224e-07,0.0
3754,-120.0,42.2,0.0,0.0
3755,-120.0,42.3,0.0,1.0
3756,-120.0,42.4,0.0,1.0
3757,-120.0,42.5,0.0,1.0
3758,-120.0,42.6,0.0,1.0
3759,-120.0,42.7,0.0,1.0
3760,-120.0,42.8,0.0,1.0
3761,-120.0,42.9,0.0,1.0
3762,-119.9,33.3,4.1110395802e-06,1.0
3763,-119.9,33.4,4.596436567e-06,0.0
3764,-119.9,33.5,5.0829080167e-06,0.0
3765,-119.9,33.6,5.628073943e-06,0.0
3766,-119.9,33.7,6.2930985743e-06,0.0
3767,-119.9,33.8,7.1205719867e-06,0.0
3768,-119.9,33.9,9.119325979e-06,0.0
3769,-119.9,34.0,1.1325354259e-05,0.0
3770,-119.9,34.1,1.2751559676e-05,0.0
3771,-119.9,34.2,1.3888085168000002e-05,0.0
3772,-119.9,34.3,1.5779134192100004e-05,0.0
3773,-119.9,34.4,1.7106977066000002e-05,0.0
3774,-119.9,34.5,1.4930761178999998e-05,0.0
3775,-119.9,34.6,1.3763663548099998e-05,0.0
3776,-119.9,34.7,1.33840975078e-05,0.0
3777,-119.9,34.8,1.3187701427999999e-05,0.0
3778,-119.9,34.9,1.3519737323e-05,0.0
3779,-119.9,35.0,1.2650698291e-05,0.0
3780,-119.9,35.1,1.2379082778200001e-05,0.0
3781,-119.9,35.2,1.16577335988e-05,0.0
3782,-119.9,35.3,1.05058914232e-05,0.0
3783,-119.9,35.4,9.4119314369e-06,0.0
3784,-119.9,35.5,8.450904573399999e-06,0.0
3785,-119.9,35.6,7.2911627058e-06,0.0
3786,-119.9,35.7,6.0253464077e-06,0.0
3787,-119.9,35.8,5.1509275979e-06,0.0
3788,-119.9,35.9,4.4236493458e-06,0.0
3789,-119.9,36.0,6.6553437561148614e-06,0.0
3790,-119.9,36.1,3.4667585983e-06,0.0
3791,-119.9,36.2,2.7119304028e-06,0.0
3792,-119.9,36.3,2.22839376455e-06,0.0
3793,-119.9,36.4,1.8028725359500001e-06,0.0
3794,-119.9,36.5,1.45046156401e-06,0.0
3795,-119.9,36.6,1.17640151533e-06,0.0
3796,-119.9,36.7,9.7825582462e-07,0.0
3797,-119.9,36.8,8.5309333401e-07,0.0
3798,-119.9,36.9,8.014339605900001e-07,0.0
3799,-119.9,37.0,8.2383661388e-07,0.0
3800,-119.9,37.1,9.134483775100001e-07,0.0
3801,-119.9,37.2,1.05087576291e-06,0.0
3802,-119.9,37.3,1.2057631066200001e-06,0.0
3803,-119.9,37.4,1.3444944997900002e-06,0.0
3804,-119.9,37.5,1.4392124753500001e-06,0.0
3805,-119.9,37.6,1.4728178740200003e-06,0.0
3806,-119.9,37.7,1.43926894939e-06,0.0
3807,-119.9,37.8,1.3414321072500002e-06,0.0
3808,-119.9,37.9,1.1892899789800002e-06,0.0
3809,-119.9,38.0,9.9952642173e-07,0.0
3810,-119.9,38.1,7.9464506126e-07,0.0
3811,-119.9,38.2,6.17991994e-07,0.0
3812,-119.9,38.3,4.5452550293999997e-07,0.0
3813,-119.9,38.4,5.8363624448e-07,0.0
3814,-119.9,38.5,9.252801256900001e-07,0.0
3815,-119.9,38.6,7.7160834656e-07,0.0
3816,-119.9,38.7,3.44527832479e-07,0.0
3817,-119.9,38.8,6.973118336130881e-07,0.0
3818,-119.9,38.9,1.8176617424899998e-07,0.0
3819,-119.9,39.0,1.63765181542e-07,0.0
3820,-119.9,39.1,1.3788309486399998e-07,0.0
3821,-119.9,39.2,1.0826422652400001e-07,0.0
3822,-119.9,39.3,7.9569367927e-08,0.0
3823,-119.9,39.4,9.805421136764098e-06,0.0
3824,-119.9,39.5,4.387914093160267e-06,0.0
3825,-119.9,39.6,5.113204252945459e-07,0.0
3826,-119.9,39.7,2.6053672775967496e-07,0.0
3827,-119.9,39.8,8.0996089073e-09,0.0
3828,-119.9,39.9,1.0378558320245738e-06,0.0
3829,-119.9,40.0,5.878924515498516e-07,0.0
3830,-119.9,40.1,1.34380590674e-09,0.0
3831,-119.9,40.2,7.064220869799999e-10,0.0
3832,-119.9,40.3,6.613346557147131e-07,0.0
3833,-119.9,40.4,2.456396593974716e-07,0.0
3834,-119.9,40.5,1.4889450198926675e-07,0.0
3835,-119.9,40.6,1.193981403733e-10,0.0
3836,-119.9,40.7,1.0640224936579999e-10,0.0
3837,-119.9,40.8,1.0215470747120999e-10,0.0
3838,-119.9,40.9,1.0063684808228999e-10,0.0
3839,-119.9,41.0,1.0014435967042698e-10,0.0
3840,-119.9,41.1,4.1e-10,0.0
3841,-119.9,41.2,4.1e-10,0.0
3842,-119.9,41.3,4.2449472679526065e-07,0.0
3843,-119.9,41.4,1.5226901867543634e-07,0.0
3844,-119.9,41.5,3.56402493961792e-08,0.0
3845,-119.9,41.6,4.1e-10,0.0
3846,-119.9,41.7,4.1e-10,0.0
3847,-119.9,41.8,5.572636492422855e-07,0.0
3848,-119.9,41.9,4.1e-10,0.0
3849,-119.9,42.0,4.1e-10,0.0
3850,-119.9,42.1,4.1e-10,0.0
3851,-119.9,42.2,0.0,0.0
3852,-119.9,42.3,0.0,1.0
3853,-119.9,42.4,0.0,1.0
3854,-119.9,42.5,0.0,1.0
3855,-119.9,42.6,0.0,1.0
3856,-119.9,42.7,0.0,1.0
3857,-119.9,42.8,0.0,1.0
3858,-119.9,42.9,0.0,1.0
3859,-119.8,33.3,4.3405925712e-06,1.0
3860,-119.8,33.4,4.891998416499999e-06,0.0
3861,-119.8,33.5,5.457318748e-06,0.0
3862,-119.8,33.6,6.0781671662e-06,0.0
3863,-119.8,33.7,6.794150197000001e-06,0.0
3864,-119.8,33.8,0.0016850496823052512,0.0
3865,-119.8,33.9,9.519609643e-06,0.0
3866,-119.8,34.0,1.1705186207000001e-05,0.0
3867,-119.8,34.1,1.2897789052000002e-05,0.0
3868,-119.8,34.2,1.3899034119000001e-05,0.0
3869,-119.8,34.3,1.527263001884e-05,0.0
3870,-119.8,34.4,1.6604819918e-05,0.0
3871,-119.8,34.5,1.5274260014e-05,0.0
3872,-119.8,34.6,1.4942777914499998e-05,0.0
3873,-119.8,34.7,1.4947325824699999e-05,0.0
3874,-119.8,34.8,1.4808680677999999e-05,0.0
3875,-119.8,34.9,1.5743775845000002e-05,0.0
3876,-119.8,35.0,1.4868951586e-05,0.0
3877,-119.8,35.1,1.4244043720299998e-05,0.0
3878,-119.8,35.2,1.3413807026699999e-05,0.0
3879,-119.8,35.3,1.21302938752e-05,0.0
3880,-119.8,35.4,1.0753153313899999e-05,0.0
3881,-119.8,35.5,9.4454355558e-06,0.0
3882,-119.8,35.6,7.9531918811e-06,0.0
3883,-119.8,35.7,6.4008030537000005e-06,0.0
3884,-119.8,35.8,5.26889457e-06,0.0
3885,-119.8,35.9,4.3497150720999995e-06,0.0
3886,-119.8,36.0,1.885902413355198e-05,0.0
3887,-119.8,36.1,3.1914243622e-06,0.0
3888,-119.8,36.2,2.4480472567e-06,0.0
3889,-119.8,36.3,1.986851779e-06,0.0
3890,-119.8,36.4,1.5996279009900001e-06,0.0
3891,-119.8,36.5,1.28954328532e-06,0.0
3892,-119.8,36.6,1.05419706735e-06,0.0
3893,-119.8,36.7,8.8686936585e-07,0.0
3894,-119.8,36.8,7.825419000700002e-07,0.0
3895,-119.8,36.9,7.4104944651e-07,0.0
3896,-119.8,37.0,7.6342038857e-07,0.0
3897,-119.8,37.1,8.4465692296e-07,0.0
3898,-119.8,37.2,9.6871905015e-07,0.0
3899,-119.8,37.3,1.10974864774e-06,0.0
3900,-119.8,37.4,1.23872818126e-06,0.0
3901,-119.8,37.5,1.33109145944e-06,0.0
3902,-119.8,37.6,1.3706199183800003e-06,0.0
3903,-119.8,37.7,1.3495920674900002e-06,0.0
3904,-119.8,37.8,1.2676168158900002e-06,0.0
3905,-119.8,37.9,1.13125563018e-06,0.0
3906,-119.8,38.0,9.5466776698e-07,0.0
3907,-119.8,38.1,1.0143225562399999e-06,0.0
3908,-119.8,38.2,1.19186493266e-06,0.0
3909,-119.8,38.3,8.283346104499999e-07,0.0
3910,-119.8,38.4,3.3740258143e-07,0.0
3911,-119.8,38.5,2.02061781191e-07,0.0
3912,-119.8,38.6,3.2855687351363714e-07,0.0
3913,-119.8,38.7,1.2385511811509792e-05,0.0
3914,-119.8,38.8,7.928580537565297e-06,0.0
3915,-119.8,38.9,1.17695581744e-07,0.0
3916,-119.8,39.0,1.04600457632e-07,0.0
3917,-119.8,39.1,7.146901246859599e-07,0.0
3918,-119.8,39.2,4.374351644352149e-07,0.0
3919,-119.8,39.3,3.9509953407505444e-06,0.0
3920,-119.8,39.4,1.1466931617427565e-05,0.0
3921,-119.8,39.5,2.14710854525e-08,0.0
3922,-119.8,39.6,4.143441854898575e-06,0.0
3923,-119.8,39.7,1.7719771311662777e-07,0.0
3924,-119.8,39.8,4.4068905071e-09,0.0
3925,-119.8,39.9,2.43517679432e-09,0.0
3926,-119.8,40.0,1.0610348650749877e-06,0.0
3927,-119.8,40.1,2.3746445269725956e-07,0.0
3928,-119.8,40.2,2.1337968071790587e-07,0.0
3929,-119.8,40.3,5.451329378169583e-07,0.0
3930,-119.8,40.4,1.8952394058732856e-07,0.0
3931,-119.8,40.5,4.77440930939803e-07,0.0
3932,-119.8,40.6,8.945800827162381e-08,0.0
3933,-119.8,40.7,1.0273007706089999e-10,0.0
3934,-119.8,40.8,1.0092001150395e-10,0.0
3935,-119.8,40.9,1.0027230725421e-10,0.0
3936,-119.8,41.0,1.0006178626967701e-10,0.0
3937,-119.8,41.1,4.1e-10,0.0
3938,-119.8,41.2,4.1e-10,0.0
3939,-119.8,41.3,4.1e-10,0.0
3940,-119.8,41.4,4.1e-10,0.0
3941,-119.8,41.5,4.1e-10,0.0
3942,-119.8,41.6,4.1e-10,0.0
3943,-119.8,41.7,1.3873769412883724e-07,0.0
3944,-119.8,41.8,3.281863255980309e-06,0.0
3945,-119.8,41.9,3.884573729229278e-06,0.0
3946,-119.8,42.0,4.1e-10,0.0
3947,-119.8,42.1,4.1e-10,0.0
3948,-119.8,42.2,0.0,0.0
3949,-119.8,42.3,0.0,1.0
3950,-119.8,42.4,0.0,1.0
3951,-119.8,42.5,0.0,1.0
3952,-119.8,42.6,0.0,1.0
3953,-119.8,42.7,0.0,1.0
3954,-119.8,42.8,0.0,1.0
3955,-119.8,42.9,0.0,1.0
3956,-119.7,33.2,3.8584419711e-06,1.0
3957,-119.7,33.3,4.4602277745e-06,1.0
3958,-119.7,33.4,5.077322939e-06,0.0
3959,-119.7,33.5,5.7315444054000004e-06,0.0
3960,-119.7,33.6,6.4455738437e-06,0.0
3961,-119.7,33.7,7.233777071199999e-06,0.0
3962,-119.7,33.8,0.0010217631306210914,0.0
3963,-119.7,33.9,9.844681095e-06,0.0
3964,-119.7,34.0,1.1768337658e-05,0.0
3965,-119.7,34.1,1.2575800359e-05,0.0
3966,-119.7,34.2,1.47798278807e-05,0.0
3967,-119.7,34.3,1.53704255506e-05,0.0
3968,-119.7,34.4,1.6142432571e-05,0.0
3969,-119.7,34.5,1.6379722830999998e-05,0.0
3970,-119.7,34.6,1.5511159472e-05,0.0
3971,-119.7,34.7,1.57841287674e-05,0.0
3972,-119.7,34.8,1.6365128041e-05,0.0
3973,-119.7,34.9,1.7811946551e-05,0.0
3974,-119.7,35.0,1.6970382739e-05,0.0
3975,-119.7,35.1,1.57902747874e-05,0.0
3976,-119.7,35.2,1.4918105479799998e-05,0.0
3977,-119.7,35.3,1.3616529890099999e-05,0.0
3978,-119.7,35.4,1.2034507567700001e-05,0.0
3979,-119.7,35.5,1.0360301858299999e-05,0.0
3980,-119.7,35.6,8.6157255391e-06,0.0
3981,-119.7,35.7,6.9481956329e-06,0.0
3982,-119.7,35.8,5.6066661848e-06,0.0
3983,-119.7,35.9,4.521700737500001e-06,0.0
3984,-119.7,36.0,7.6427677862559e-06,0.0
3985,-119.7,36.1,3.0472994630000003e-06,0.0
3986,-119.7,36.2,2.3905442306e-06,0.0
3987,-119.7,36.3,1.9131381727600002e-06,0.0
3988,-119.7,36.4,1.5223449019299998e-06,0.0
3989,-119.7,36.5,1.21482812529e-06,0.0
3990,-119.7,36.6,9.847581479099999e-07,0.0
3991,-119.7,36.7,8.235784653e-07,0.0
3992,-119.7,36.8,7.246671323e-07,0.0
3993,-119.7,36.9,6.8592920188e-07,0.0
3994,-119.7,37.0,7.064973083500001e-07,0.0
3995,-119.7,37.1,7.8043887526e-07,0.0
3996,-119.7,37.2,8.9241143646e-07,0.0
3997,-119.7,37.3,1.01892690909e-06,0.0
3998,-119.7,37.4,1.13429387323e-06,0.0
3999,-119.7,37.5,1.21708877728e-06,0.0
4000,-119.7,37.6,1.253045779e-06,0.0
4001,-119.7,37.7,1.2348169378000001e-06,0.0
4002,-119.7,37.8,1.1611137998100002e-06,0.0
4003,-119.7,37.9,2.9214110164400004e-06,0.0
4004,-119.7,38.0,5.948207563869999e-06,0.0
4005,-119.7,38.1,4.57266849763e-06,0.0
4006,-119.7,38.2,1.61055850391e-06,0.0
4007,-119.7,38.3,8.2147091058e-07,0.0
4008,-119.7,38.4,2.9869748695e-07,0.0
4009,-119.7,38.5,3.979277931312361e-06,0.0
4010,-119.7,38.6,1.4094567061200166e-06,0.0
4011,-119.7,38.7,1.2385511811509792e-05,0.0
4012,-119.7,38.8,1.2385511811509792e-05,0.0
4013,-119.7,38.9,7.2892749257e-08,0.0
4014,-119.7,39.0,1.9391587131154134e-06,0.0
4015,-119.7,39.1,7.951793510930636e-07,0.0
4016,-119.7,39.2,2.777676855742102e-07,0.0
4017,-119.7,39.3,1.64875424349044e-07,0.0
4018,-119.7,39.4,6.146398935649459e-07,0.0
4019,-119.7,39.5,1.3028003430193235e-07,0.0
4020,-119.7,39.6,4.90250798005619e-06,0.0
4021,-119.7,39.7,1.7136076696164267e-06,0.0
4022,-119.7,39.8,2.2621262148999998e-09,0.0
4023,-119.7,39.9,1.512026232769872e-07,0.0
4024,-119.7,40.0,3.2594568034984048e-06,0.0
4025,-119.7,40.1,4.887373319478129e-07,0.0
4026,-119.7,40.2,7.822877048616954e-07,0.0
4027,-119.7,40.3,1.48197390784e-10,0.0
4028,-119.7,40.4,8.006834183246851e-07,0.0
4029,-119.7,40.5,3.379798292832226e-07,0.0
4030,-119.7,40.6,9.688277325247116e-08,0.0
4031,-119.7,40.7,2.1924669592765396e-08,0.0
4032,-119.7,40.8,6.399335479644532e-08,0.0
4033,-119.7,40.9,1.00079268591187e-10,0.0
4034,-119.7,41.0,1.0001799909172549e-10,0.0
4035,-119.7,41.1,4.1e-10,0.0
4036,-119.7,41.2,4.1e-10,0.0
4037,-119.7,41.3,4.1e-10,0.0
4038,-119.7,41.4,4.1e-10,0.0
4039,-119.7,41.5,4.1e-10,0.0
4040,-119.7,41.6,4.226583751316699e-07,0.0
4041,-119.7,41.7,4.488514027304031e-06,0.0
4042,-119.7,41.8,3.00228543489976e-05,0.0
4043,-119.7,41.9,1.4926119252423184e-05,0.0
4044,-119.7,42.0,4.1e-10,0.0
4045,-119.7,42.1,4.1e-10,0.0
4046,-119.7,42.2,0.0,0.0
4047,-119.7,42.3,0.0,1.0
4048,-119.7,42.4,0.0,1.0
4049,-119.7,42.5,0.0,1.0
4050,-119.7,42.6,0.0,1.0
4051,-119.7,42.7,0.0,1.0
4052,-119.7,42.8,0.0,1.0
4053,-119.7,42.9,0.0,1.0
4054,-119.6,33.2,3.8789814605e-06,1.0
4055,-119.6,33.3,4.5027828281e-06,0.0
4056,-119.6,33.4,5.1828302078e-06,0.0
4057,-119.6,33.5,5.9320026313000005e-06,0.0
4058,-119.6,33.6,6.752334452299999e-06,0.0
4059,-119.6,33.7,7.6309767519e-06,0.0
4060,-119.6,33.8,8.5411166122e-06,0.0
4061,-119.6,33.9,1.0189350244e-05,0.0
4062,-119.6,34.0,1.1977677439000001e-05,0.0
4063,-119.6,34.1,1.2809833892000001e-05,0.0
4064,-119.6,34.2,1.60933398565e-05,0.0
4065,-119.6,34.3,1.59760520944e-05,0.0
4066,-119.6,34.4,1.7847321425e-05,0.0
4067,-119.6,34.5,1.926828456e-05,0.0
4068,-119.6,34.6,1.5488395011000002e-05,0.0
4069,-119.6,34.7,1.6036732894299997e-05,0.0
