,longitudes,latitudes,spatial_counts
279,-124.6,41.9,6.400346665212103e-07
280,-124.6,42.0,5.660069864619923e-07
281,-124.6,42.1,4.967172709119104e-07
282,-124.6,42.2,4.368380621943619e-07
283,-124.6,42.3,3.926538291771187e-07
284,-124.6,42.4,3.1874275399685035e-07
285,-124.6,42.5,2.7023687985987786e-07
286,-124.6,42.6,2.292020970376168e-07
287,-124.6,42.7,1.9698572512655548e-07
288,-124.6,42.8,1.7057349105557278e-07
289,-124.6,42.9,1.4807089933163016e-07
290,-124.5,38.7,1.4408705159924123e-07
291,-124.5,38.8,1.5610040776785437e-07
292,-124.5,38.9,1.7034701411799524e-07
293,-124.5,39.0,1.889204288157518e-07
294,-124.5,39.1,2.108937779766493e-07
295,-124.5,39.2,2.3416274944518082e-07
296,-124.5,39.3,2.6396002899657824e-07
297,-124.5,39.4,3.128683858794324e-07
298,-124.5,39.5,3.7363275019233986e-07
299,-124.5,39.6,4.5361011349697264e-07
300,-124.5,39.7,5.586547482378422e-07
301,-124.5,39.8,7.259822342338789e-07
302,-124.5,39.9,1.03306408810264e-06
303,-124.5,40.0,2.6036401572564407e-06
304,-124.5,40.1,1.784896447191642e-05
305,-124.5,40.2,0.0003333553009541564
306,-124.5,40.3,0.0005473575690804203
307,-124.5,40.4,0.0002205337149909677
308,-124.5,40.5,7.898002420068237e-05
309,-124.5,40.6,4.550085851838171e-05
310,-124.5,40.7,5.735216064254287e-05
311,-124.5,40.8,2.4308361077040966e-05
312,-124.5,40.9,1.3082914165760473e-05
313,-124.5,41.0,8.959953695562782e-06
314,-124.5,41.1,5.882643263183173e-06
315,-124.5,41.2,4.078743432707969e-06
316,-124.5,41.3,2.9184743826266393e-06
317,-124.5,41.4,2.019768321108112e-06
318,-124.5,41.5,1.4844717594348964e-06
319,-124.5,41.6,1.131617038264686e-06
320,-124.5,41.7,9.059672438147949e-07
321,-124.5,41.8,8.349635105158118e-07
322,-124.5,41.9,6.254729124959246e-07
323,-124.5,42.0,5.864053264417402e-07
324,-124.5,42.1,5.576982728759519e-07
325,-124.5,42.2,4.490223670764966e-07
326,-124.5,42.3,3.579587340904673e-07
327,-124.5,42.4,3.0498808043420275e-07
328,-124.5,42.5,2.5988144720728043e-07
